profileName,beerId,beerName,beerABV,beerStyle,reviewSentence,appearanceRate,aromaRate,palateRate,tasteRate,appearance,aroma,palate,taste
nerofiddled,1180,Raison D'etre,8.0,Belgian Strong Dark Ale,ive also noticed that this ages exceptionally well with bottles that are at least 6 months old becoming much smoother and bottles that are a year or more old revealing a deeper character,4.0,4.0,4.5,4.0,0,0.0,1,0
nerofiddled,1602,Bush Ambrée,12.0,Belgian Strong Pale Ale,quite an interesting beer,4.0,4.0,4.5,4.5,0,0.0,0,0
nerofiddled,1602,Bush Ambrée,12.0,Belgian Strong Pale Ale,amberorange colored with a sweet malt alcohol aroma leading into a rich and fruity malt flavor backed by a solid dry bitterness and peppery spiciness,4.0,4.0,4.5,4.5,1,1.0,0,1
nerofiddled,1602,Bush Ambrée,12.0,Belgian Strong Pale Ale,i love the peachylight apricot fruitiness the body is medium light but has a high level of fine carbonation giving it a certain level of creaminess,4.0,4.0,4.5,4.5,0,0.0,1,1
nerofiddled,1602,Bush Ambrée,12.0,Belgian Strong Pale Ale,although this beer could probably offer much more the higher alcohol content seems to limit it as the taste does not change much throughout a glass,4.0,4.0,4.5,4.5,0,0.0,0,1
nerofiddled,1602,Bush Ambrée,12.0,Belgian Strong Pale Ale,the finish is dry not cloying in anyway but with a memory of the malt and hop,4.0,4.0,4.5,4.5,0,0.0,0,1
nerofiddled,1602,Bush Ambrée,12.0,Belgian Strong Pale Ale,impressive but not superior,4.0,4.0,4.5,4.5,0,0.0,0,0
nerofiddled,2225,Hop Goblin,5.0,American IPA,a balls to the wall golden ipa,4.5,4.5,4.5,4.5,1,0.0,0,0
nerofiddled,2225,Hop Goblin,5.0,American IPA,brewed from english malts and hops based on a historic recipe,4.5,4.5,4.5,4.5,0,0.0,0,1
nerofiddled,2225,Hop Goblin,5.0,American IPA,golden colored with a slight haze,4.5,4.5,4.5,4.5,1,0.0,0,0
nerofiddled,2225,Hop Goblin,5.0,American IPA,the aroma is loaded with hops cascade liberty and goldings,4.5,4.5,4.5,4.5,0,1.0,0,0
nerofiddled,2225,Hop Goblin,5.0,American IPA,the body is medium with a fine slightly high level of carbonation 26 volumes co2,4.5,4.5,4.5,4.5,0,0.0,1,0
nerofiddled,2225,Hop Goblin,5.0,American IPA,the flavor is of a clean grainy malt well infused with liberal amounts of hop flavor,4.5,4.5,4.5,4.5,0,0.0,0,1
nerofiddled,2225,Hop Goblin,5.0,American IPA,finishes dry with a lingering bitterness and citrusy and grassy hop flavors,4.5,4.5,4.5,4.5,0,0.0,0,1
nerofiddled,2225,Hop Goblin,5.0,American IPA,the starting gravity is 15 plato and it has 63 abv with 50 ibus,4.5,4.5,4.5,4.5,0,0.0,0,0
nerofiddled,2225,Hop Goblin,5.0,American IPA,intense,4.5,4.5,4.5,4.5,0,0.0,0,0
nerofiddled,2273,Germantown Blonde Too,,Kölsch,although i love most of the beers at the general i have to shrug off the germantown blonde,4.0,4.0,3.5,4.0,0,0.0,0,0
nerofiddled,2273,Germantown Blonde Too,,Kölsch,ive never really enjoyed it in any of its incarnations and this is no exception,4.0,4.0,3.5,4.0,0,0.0,0,0
nerofiddled,2273,Germantown Blonde Too,,Kölsch,now dont get me wrong im not giving it a bad rating its ok,4.0,4.0,3.5,4.0,0,0.0,0,0
nerofiddled,2273,Germantown Blonde Too,,Kölsch,and im not down on lighter style beers in fact i dont feel this hits the mark,4.0,4.0,3.5,4.0,0,0.0,0,0
nerofiddled,2273,Germantown Blonde Too,,Kölsch,its too full bodied and malty i see it as being too flabby for what it should be and not hoppy enough to take it anywhere else,4.0,4.0,3.5,4.0,0,0.0,1,1
nerofiddled,2273,Germantown Blonde Too,,Kölsch,however id make an educated guess that this is their best seller,4.0,4.0,3.5,4.0,0,0.0,0,0
nerofiddled,2273,Germantown Blonde Too,,Kölsch,that said the blonde is an appropriate pale gold in color with a creamy white head that holds,4.0,4.0,3.5,4.0,1,0.0,0,0
nerofiddled,2273,Germantown Blonde Too,,Kölsch,the aroma is more malt than hops with only a light fermentation characteristic,4.0,4.0,3.5,4.0,0,1.0,0,0
nerofiddled,2273,Germantown Blonde Too,,Kölsch,the flavor follows suit with a full malt flavor eventually revealing a balancing bitterness,4.0,4.0,3.5,4.0,0,0.0,0,1
nerofiddled,2273,Germantown Blonde Too,,Kölsch,an ok beer but anything else on tap should be better,4.0,4.0,3.5,4.0,0,0.0,0,0
nerofiddled,12873,Courage Russian Imperial Stout,10.0,Russian Imperial Stout,it is with sadness that i write this review,4.0,4.0,3.5,2.5,0,0.0,0,0
nerofiddled,12873,Courage Russian Imperial Stout,10.0,Russian Imperial Stout,it doesnt appear that the 93 courage imperial will be able to age for 10 years,4.0,4.0,3.5,2.5,0,0.0,0,0
nerofiddled,12873,Courage Russian Imperial Stout,10.0,Russian Imperial Stout,hopefully my bottle was an exception and there are still some quality bottles left,4.0,4.0,3.5,2.5,0,0.0,0,0
nerofiddled,12873,Courage Russian Imperial Stout,10.0,Russian Imperial Stout,the appearance and aroma were fine as i remember them from previous tastings but the flavor has deteriorated greatly,4.0,4.0,3.5,2.5,1,1.0,0,1
nerofiddled,12873,Courage Russian Imperial Stout,10.0,Russian Imperial Stout,the unique burnt currant has been replaced by a more acidic note,4.0,4.0,3.5,2.5,0,0.0,0,1
nerofiddled,12873,Courage Russian Imperial Stout,10.0,Russian Imperial Stout,the complexity of flavor has dwindled into a single basic flavor,4.0,4.0,3.5,2.5,0,0.0,0,1
nerofiddled,12873,Courage Russian Imperial Stout,10.0,Russian Imperial Stout,theres not much left at all,4.0,4.0,3.5,2.5,0,0.0,0,0
nesued,19,Mackeson Triple XXX Stout,4.9,Milk / Sweet Stout,appearance a wonderful dark chocolate color,4.5,4.0,4.5,4.5,1,0.0,0,0
nesued,19,Mackeson Triple XXX Stout,4.9,Milk / Sweet Stout,slight carbonation contibutes to a very small brown lace for a head hardly any to speak of actually,4.5,4.0,4.5,4.5,1,0.0,0,0
nesued,19,Mackeson Triple XXX Stout,4.9,Milk / Sweet Stout,smell very neutral aroma not overpowering with a chocolaty malty or hoppy invitation,4.5,4.0,4.5,4.5,0,1.0,0,0
nesued,19,Mackeson Triple XXX Stout,4.9,Milk / Sweet Stout,taste a very pleasant mouthfeel with no bite at all that i could notice,4.5,4.0,4.5,4.5,0,0.0,0,1
nesued,19,Mackeson Triple XXX Stout,4.9,Milk / Sweet Stout,as the color depth indicates a very hearty beer that lives up to the stout designation,4.5,4.0,4.5,4.5,0,0.0,0,1
nesued,19,Mackeson Triple XXX Stout,4.9,Milk / Sweet Stout,mouthfeel smooth is the best descriptor of this beer that i can think of,4.5,4.0,4.5,4.5,0,0.0,1,0
nesued,19,Mackeson Triple XXX Stout,4.9,Milk / Sweet Stout,quite deep in texture that is very much for the stout lovers without the heavy feel of many stouts,4.5,4.0,4.5,4.5,0,0.0,1,0
nesued,19,Mackeson Triple XXX Stout,4.9,Milk / Sweet Stout,drinkability a very easy drinking beer,4.5,4.0,4.5,4.5,0,0.0,0,0
nesued,19,Mackeson Triple XXX Stout,4.9,Milk / Sweet Stout,for the class i would rank this very high on the pass me another scale,4.5,4.0,4.5,4.5,0,0.0,0,0
nesued,19,Mackeson Triple XXX Stout,4.9,Milk / Sweet Stout,general comments i am a stout lover so i have a bit of a bias going into this description,4.5,4.0,4.5,4.5,0,0.0,0,0
nesued,19,Mackeson Triple XXX Stout,4.9,Milk / Sweet Stout,this by far ranks in my top 5 of stouts,4.5,4.0,4.5,4.5,0,0.0,0,0
nesued,19,Mackeson Triple XXX Stout,4.9,Milk / Sweet Stout,ive only had this in a can and tapped i could only imagine a more wonderful experience,4.5,4.0,4.5,4.5,0,0.0,0,0
nesued,598,Lindemans Pêche,4.0,Lambic - Fruit,first time for me on a belgium lambic and i must say i was quite impressed,4.5,4.0,4.5,5.0,0,0.0,0,0
nesued,598,Lindemans Pêche,4.0,Lambic - Fruit,smooth body a very drinkable beer,4.5,4.0,4.5,5.0,0,0.0,1,0
nesued,598,Lindemans Pêche,4.0,Lambic - Fruit,nice tart peach aroma,4.5,4.0,4.5,5.0,0,1.0,0,0
nesued,598,Lindemans Pêche,4.0,Lambic - Fruit,indeed not a typical beerlike taste smell or feel therefore dont drink it like you would a porter ie a desserttype beer not a drink with meat and potatoes beer,4.5,4.0,4.5,5.0,0,0.0,0,0
nesued,598,Lindemans Pêche,4.0,Lambic - Fruit,excellent purchase albiet pricey,4.5,4.0,4.5,5.0,0,0.0,0,0
nesued,754,Guinness Draught,4.2,Irish Dry Stout,appearance rich dark color nice presentatio,4.5,3.0,3.5,4.5,1,0.0,0,0
nesued,754,Guinness Draught,4.2,Irish Dry Stout,smell strong aroma with an intense roasty scent,4.5,3.0,3.5,4.5,0,1.0,0,0
nesued,754,Guinness Draught,4.2,Irish Dry Stout,taste exceedingly smooth with a balance that lends itself to additional consumption,4.5,3.0,3.5,4.5,0,0.0,0,1
nesued,754,Guinness Draught,4.2,Irish Dry Stout,a rich flavor that would be expected from a dark draught,4.5,3.0,3.5,4.5,0,0.0,0,1
nesued,754,Guinness Draught,4.2,Irish Dry Stout,mouthfeel heavy feel with a thick density,4.5,3.0,3.5,4.5,0,0.0,1,0
nesued,754,Guinness Draught,4.2,Irish Dry Stout,drinkability very easy to consume with an overall impression of yes pull me another,4.5,3.0,3.5,4.5,0,0.0,0,0
nesued,6309,Afanasy Tyemnoye,6.5,Euro Dark Lager,being slavic i was quite interested that i havent come across this beer before a visit to a newlyopened russian eatery in town,4.0,4.5,4.0,4.5,0,0.0,0,0
nesued,6309,Afanasy Tyemnoye,6.5,Euro Dark Lager,the recommendation from the owner directed me to this brew,4.0,4.5,4.0,4.5,0,0.0,0,0
nesued,6309,Afanasy Tyemnoye,6.5,Euro Dark Lager,as mentioned in previous reviews yes indeed this beer has a malty slant which is quite a nice change of pace,4.0,4.5,4.0,4.5,0,0.0,0,0
nesued,6309,Afanasy Tyemnoye,6.5,Euro Dark Lager,presentation is a nice dark color with a minimal head,4.0,4.5,4.0,4.5,1,0.0,0,0
nesued,6309,Afanasy Tyemnoye,6.5,Euro Dark Lager,smell is mild and not at all overpowering,4.0,4.5,4.0,4.5,0,1.0,0,0
nesued,6309,Afanasy Tyemnoye,6.5,Euro Dark Lager,taste is well worth it if you can locate this brew via your typical establishments or wholesalers,4.0,4.5,4.0,4.5,0,0.0,0,1
nesued,6309,Afanasy Tyemnoye,6.5,Euro Dark Lager,i had some trouble locating this one outside the eatery,4.0,4.5,4.0,4.5,0,0.0,0,0
nesued,14849,Orange Blossom Cream Ale,5.2,Fruit / Vegetable Beer,appearance pours as a clear amber color with a small but distinct head,4.0,4.0,3.5,3.5,1,0.0,0,0
nesued,14849,Orange Blossom Cream Ale,5.2,Fruit / Vegetable Beer,smell as the name implies the smell of oranges will fill your nose,4.0,4.0,3.5,3.5,0,1.0,0,0
nesued,14849,Orange Blossom Cream Ale,5.2,Fruit / Vegetable Beer,i was not able to really define any additional aromas due to the gentle yet focused presentation,4.0,4.0,3.5,3.5,0,1.0,0,0
nesued,14849,Orange Blossom Cream Ale,5.2,Fruit / Vegetable Beer,taste if you like oranges and you would otherwise this would still be on the shelf and you have moved on this is the beer for you,4.0,4.0,3.5,3.5,0,0.0,0,1
nesued,14849,Orange Blossom Cream Ale,5.2,Fruit / Vegetable Beer,i would place this as a very nice summer drinking beer except for the creamy texture described later,4.0,4.0,3.5,3.5,0,0.0,1,0
nesued,14849,Orange Blossom Cream Ale,5.2,Fruit / Vegetable Beer,i did notice a nice hoppy taste as well besides all the oranges,4.0,4.0,3.5,3.5,0,0.0,0,1
nesued,14849,Orange Blossom Cream Ale,5.2,Fruit / Vegetable Beer,mouthfeel heres where the creamy descriptor resides,4.0,4.0,3.5,3.5,0,0.0,1,0
nesued,14849,Orange Blossom Cream Ale,5.2,Fruit / Vegetable Beer,a previous reviewer described this as reminding him of a creamsicle,4.0,4.0,3.5,3.5,0,0.0,0,0
nesued,14849,Orange Blossom Cream Ale,5.2,Fruit / Vegetable Beer,that is an outstanding word to jog memories of how this beer feels,4.0,4.0,3.5,3.5,0,0.0,0,0
nesued,14849,Orange Blossom Cream Ale,5.2,Fruit / Vegetable Beer,very pleasant feel without a bite,4.0,4.0,3.5,3.5,0,0.0,1,0
nesued,14849,Orange Blossom Cream Ale,5.2,Fruit / Vegetable Beer,drinkability a very easy drinking beer,4.0,4.0,3.5,3.5,0,0.0,0,0
nesued,14849,Orange Blossom Cream Ale,5.2,Fruit / Vegetable Beer,as mentioned previously i would drink this as a summer beer more specifically as a summer evening beer after a meal,4.0,4.0,3.5,3.5,0,0.0,0,0
nesued,14849,Orange Blossom Cream Ale,5.2,Fruit / Vegetable Beer,one or two of these is sufficient to leave you in a florida orange grove state of mind,4.0,4.0,3.5,3.5,0,0.0,0,0
nesued,14849,Orange Blossom Cream Ale,5.2,Fruit / Vegetable Beer,general comments as a young boy my family made the obligatory trips to walt disney world several times we lived in nj in my preteen years,4.0,4.0,3.5,3.5,0,0.0,0,0
nesued,14849,Orange Blossom Cream Ale,5.2,Fruit / Vegetable Beer,this beer took me back to the times we stopped along the road and bought bags of oranges to eat once we entered florida,4.0,4.0,3.5,3.5,0,0.0,0,0
nesued,14849,Orange Blossom Cream Ale,5.2,Fruit / Vegetable Beer,the aroma filled the car and this beer will fill your senses with the taste of creamy oranges,4.0,4.0,3.5,3.5,0,0.0,0,0
njbeerman,157,Affligem Dubbel,7.0,Dubbel,poured into a snifter from a 750 ml bottle this beer has a great rusty brown head with a dark roasted malt color,4.0,4.0,3.5,3.5,1,0.0,0,0
njbeerman,157,Affligem Dubbel,7.0,Dubbel,the smell is a fantastic raisonroasted malt sweetness,4.0,4.0,3.5,3.5,0,1.0,0,0
njbeerman,157,Affligem Dubbel,7.0,Dubbel,the smell continues in the taste with the addition of some nutty flavors,4.0,4.0,3.5,3.5,0,1.0,0,0
njbeerman,157,Affligem Dubbel,7.0,Dubbel,a residual sweetness of chocolateraison and carmel continue after the finish,4.0,4.0,3.5,3.5,0,0.0,0,1
njbeerman,157,Affligem Dubbel,7.0,Dubbel,there is a very little alcohol warmth in the finish a little more here would be nice to clean off the sweetness that starts to get a little overwhelming,4.0,4.0,3.5,3.5,0,0.0,1,0
njbeerman,157,Affligem Dubbel,7.0,Dubbel,the feel is nice slightly creamy with very little carbonation,4.0,4.0,3.5,3.5,0,0.0,1,0
njbeerman,157,Affligem Dubbel,7.0,Dubbel,i was surprised that there was not more of a crispness to this beer but overall a good beer,4.0,4.0,3.5,3.5,0,0.0,1,0
njbeerman,1346,Chimay Tripel (White),8.0,Tripel,i have been drinking this beer for years now but never got around to reviewing it so here goes,4.5,4.0,4.0,4.5,0,0.0,0,0
njbeerman,1346,Chimay Tripel (White),8.0,Tripel,i am drinking the 25oz corked version of this beer,4.5,4.0,4.0,4.5,0,0.0,0,0
njbeerman,1346,Chimay Tripel (White),8.0,Tripel,the bottle as been aged for at least 2 years at my house,4.5,4.0,4.0,4.5,0,0.0,0,0
njbeerman,1346,Chimay Tripel (White),8.0,Tripel,pours into the snifter with a fantastic thick and lasting foamy head,4.5,4.0,4.0,4.5,1,0.0,0,0
njbeerman,1346,Chimay Tripel (White),8.0,Tripel,the beer does not explode but foams nicely,4.5,4.0,4.0,4.5,1,0.0,0,0
njbeerman,1346,Chimay Tripel (White),8.0,Tripel,the beer has a nice glolden color with signs of sediment,4.5,4.0,4.0,4.5,1,0.0,0,0
njbeerman,1346,Chimay Tripel (White),8.0,Tripel,the smell is a nice crisp yeasty and lemony,4.5,4.0,4.0,4.5,0,1.0,0,0
njbeerman,1346,Chimay Tripel (White),8.0,Tripel,the taste is the best part here a fantastic yeast acidic flavor close to a nice saison,4.5,4.0,4.0,4.5,0,0.0,0,1
njbeerman,1346,Chimay Tripel (White),8.0,Tripel,the feel is thick and a bit creamier then would be expected,4.5,4.0,4.0,4.5,0,0.0,1,0
njbeerman,1346,Chimay Tripel (White),8.0,Tripel,the natural pear and lemon flavor is strong but not overwhelming,4.5,4.0,4.0,4.5,0,0.0,0,1
njbeerman,1346,Chimay Tripel (White),8.0,Tripel,at 9 it does leave a little alcohol warmness that only helps the finish be clean and crisp,4.5,4.0,4.0,4.5,0,0.0,1,0
njbeerman,1346,Chimay Tripel (White),8.0,Tripel,overall a fantastic extremely drinkable and refreshing beer,4.5,4.0,4.0,4.5,0,0.0,1,1
njbeerman,1346,Chimay Tripel (White),8.0,Tripel,i recommend this in almost any situation,4.5,4.0,4.0,4.5,0,0.0,0,0
njbeerman,1385,Delirium Tremens,,Belgian Strong Pale Ale,imo this is one of the top beers in the world,4.0,4.5,4.0,4.5,0,0.0,0,0
njbeerman,1385,Delirium Tremens,,Belgian Strong Pale Ale,pours with a nice thick off white head,4.0,4.5,4.0,4.5,1,0.0,0,0
njbeerman,1385,Delirium Tremens,,Belgian Strong Pale Ale,it has a nice golden clear color,4.0,4.5,4.0,4.5,1,0.0,0,0
njbeerman,1385,Delirium Tremens,,Belgian Strong Pale Ale,the aroma has a sharp smell of fruit a little pear and apple,4.0,4.5,4.0,4.5,0,1.0,0,0
njbeerman,1385,Delirium Tremens,,Belgian Strong Pale Ale,the initial taste is crisp with a nice hop bite,4.0,4.5,4.0,4.5,0,0.0,0,1
njbeerman,1385,Delirium Tremens,,Belgian Strong Pale Ale,the fruit flavors come through on the finish,4.0,4.5,4.0,4.5,0,0.0,0,1
njbeerman,1385,Delirium Tremens,,Belgian Strong Pale Ale,the higher alcohol level does not distract from the flavor in fact i believe it brings out more aromas and taste,4.0,4.5,4.0,4.5,0,1.0,0,1
njbeerman,1385,Delirium Tremens,,Belgian Strong Pale Ale,if you ever get the chance to get this do not second guess the choice,4.0,4.5,4.0,4.5,0,0.0,0,0
njbeerman,8052,Wayan,,Saison / Farmhouse Ale,i was recently at the brewery in italy,3.5,4.0,3.5,3.5,0,0.0,0,0
njbeerman,8052,Wayan,,Saison / Farmhouse Ale,the brewery is in fact a brew pub stuck in a little town in northern italy,3.5,4.0,3.5,3.5,0,0.0,0,0
njbeerman,8052,Wayan,,Saison / Farmhouse Ale,he makes six year round flavors,3.5,4.0,3.5,3.5,0,0.0,0,1
njbeerman,8052,Wayan,,Saison / Farmhouse Ale,the beer is brewed in the pub but pumped a 12 mile to his hand bottling plant,3.5,4.0,3.5,3.5,0,0.0,0,0
njbeerman,8052,Wayan,,Saison / Farmhouse Ale,wayan is a french saison style named after his 2yr old daughter,3.5,4.0,3.5,3.5,0,0.0,0,0
njbeerman,8052,Wayan,,Saison / Farmhouse Ale,the beer pours hazy with a champanie air and light foamy head,3.5,4.0,3.5,3.5,1,0.0,0,0
njbeerman,8052,Wayan,,Saison / Farmhouse Ale,the aroma is a little lacking but the flavor of fruitmostly pear but little subdued and yeast come through in the taste,3.5,4.0,3.5,3.5,0,1.0,0,0
njbeerman,8052,Wayan,,Saison / Farmhouse Ale,it is a little too drinkable,3.5,4.0,3.5,3.5,0,0.0,0,0
njbeerman,27120,Hitachino Nest Celebration Ale,9.0,Winter Warmer,wow this beer explodes i served it in a snifter and the head quickly exploded over the top,4.5,4.0,4.0,3.5,1,0.0,0,0
njbeerman,27120,Hitachino Nest Celebration Ale,9.0,Winter Warmer,the head does relax a little but stays nice and thick throughout with a slightly tan color,4.5,4.0,4.0,3.5,1,0.0,0,0
njbeerman,27120,Hitachino Nest Celebration Ale,9.0,Winter Warmer,the smell is amazing a nice stong grapefruit and peach aroma,4.5,4.0,4.0,3.5,0,1.0,0,0
njbeerman,27120,Hitachino Nest Celebration Ale,9.0,Winter Warmer,the taste is not quite as nice,4.5,4.0,4.0,3.5,0,0.0,0,1
njbeerman,27120,Hitachino Nest Celebration Ale,9.0,Winter Warmer,the color is a dark brown,4.5,4.0,4.0,3.5,1,0.0,0,0
njbeerman,27120,Hitachino Nest Celebration Ale,9.0,Winter Warmer,i expected much more malt characters but there was very little to be found,4.5,4.0,4.0,3.5,0,0.0,0,0
njbeerman,27120,Hitachino Nest Celebration Ale,9.0,Winter Warmer,it has a sour flavor which is nice but a little over whelming after a few sips,4.5,4.0,4.0,3.5,0,0.0,0,1
njbeerman,27120,Hitachino Nest Celebration Ale,9.0,Winter Warmer,very little hop bitterness,4.5,4.0,4.0,3.5,0,1.0,0,1
njbeerman,27120,Hitachino Nest Celebration Ale,9.0,Winter Warmer,it leaves you with a sour sticky finish in the mouth,4.5,4.0,4.0,3.5,0,0.0,0,1
njbeerman,27120,Hitachino Nest Celebration Ale,9.0,Winter Warmer,overall a nice beer but i was expecting more from one of my favorite breweries,4.5,4.0,4.0,3.5,0,0.0,0,0
nmacsata,599,Lindemans Framboise,2.5,Lambic - Fruit,this is like the champagne of beers,4.0,4.5,4.0,4.0,0,0.0,0,0
nmacsata,599,Lindemans Framboise,2.5,Lambic - Fruit,i love the taste of this,4.0,4.5,4.0,4.0,0,0.0,0,1
nmacsata,599,Lindemans Framboise,2.5,Lambic - Fruit,it is crisp and sweet and tart all at once,4.0,4.5,4.0,4.0,0,0.0,0,1
nmacsata,599,Lindemans Framboise,2.5,Lambic - Fruit,the aftertaste leaves a bit of the cork taste in your palate and i thought that was the only negative to the beer,4.0,4.5,4.0,4.0,0,0.0,0,1
nmacsata,605,Chapeau Framboise Lambic,3.5,Lambic - Fruit,this beer was disappointing to me,3.0,4.0,3.0,2.5,0,0.0,0,0
nmacsata,605,Chapeau Framboise Lambic,3.5,Lambic - Fruit,although the first time i had it i was quite impressed with the aroma of strawberries,3.0,4.0,3.0,2.5,0,1.0,0,0
